Institute,Academic Program Name,quota,seat type,Gender,opening rank,closing rank
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,163355,220438
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,78100,80965
"Puducherry Technological University, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,32756,32756
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,119059,164308
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN (PwD) ,Gender-Neutral ,3660,3660
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,32399,35955
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,81499,99764
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,17571,19248
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,6246,6246
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",OS ,OPEN ,Gender-Neutral ,51114,72367
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",OS ,EWS ,Gender-Neutral ,12210,12598
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",OS ,OBC-NCL ,Gender-Neutral ,24753,25417
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",OS ,SC ,Gender-Neutral ,11249,12056
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Civil and Environmental Engineering (4 Years, Bachelor of Technology) ",OS ,ST ,Gender-Neutral ,5462,5793
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,62873,96663
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,17462,17542
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,49429,55801
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,15063,17962
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,5422,5700
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",OS ,OPEN ,Gender-Neutral ,33330,42723
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",OS ,EWS ,Gender-Neutral ,7213,7424
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",OS ,OBC-NCL ,Gender-Neutral ,12639,16768
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",OS ,SC ,Gender-Neutral ,6726,7625
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Computer Science Engineering (Artificial lntelligence and Machine Learning) (4 Years, Bachelor of Technology) ",OS ,ST ,Gender-Neutral ,3483,3483
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,113530,157168
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,27494,31282
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,55536,89989
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,15984,16713
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,6280,6301
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",OS ,OPEN ,Gender-Neutral ,48848,65307
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",OS ,EWS ,Gender-Neutral ,10787,10787
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",OS ,OBC-NCL ,Gender-Neutral ,21448,22331
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",OS ,SC ,Gender-Neutral ,11049,11946
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology) ",OS ,ST ,Gender-Neutral ,4956,4956
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,122449,192416
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,37023,37023
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,69296,108451
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,19772,23520
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,5606,5606
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",OS ,OPEN ,Gender-Neutral ,71375,76585
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",OS ,EWS ,Gender-Neutral ,12778,13779
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",OS ,OBC-NCL ,Gender-Neutral ,27140,27538
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",OS ,SC ,Gender-Neutral ,13236,13448
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology) ",OS ,ST ,Gender-Neutral ,5829,5829
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,OPEN ,Gender-Neutral ,108603,126757
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,EWS ,Gender-Neutral ,23589,28966
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,OBC-NCL ,Gender-Neutral ,51165,72751
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,SC ,Gender-Neutral ,18525,19945
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",HS ,ST ,Gender-Neutral ,6458,6458
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",OS ,OPEN ,Gender-Neutral ,61349,68405
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",OS ,EWS ,Gender-Neutral ,11549,11549
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",OS ,OBC-NCL ,Gender-Neutral ,22357,24032
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",OS ,SC ,Gender-Neutral ,9378,11860
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology) ",OS ,ST ,Gender-Neutral ,5215,5215
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,46553,59399
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,2982,2982
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,10188,11055
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,19749,21794
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,10398,11257
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,3473,4683
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,31952,38455
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,2285,2285
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,6402,6581
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,12751,15089
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,7562,7961
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,2838,3178
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,41230,50051
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,2981,2981
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,8133,8204
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,15853,18173
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,9103,9629
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4101,4412
"National Institute of Food Technology Entrepreneurship and Management, Kundli","Food Technology and Management (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,39991,77352
"National Institute of Food Technology Entrepreneurship and Management, Kundli","Food Technology and Management (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,1226,3270
"National Institute of Food Technology Entrepreneurship and Management, Kundli","Food Technology and Management (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,13225,14040
"National Institute of Food Technology Entrepreneurship and Management, Kundli","Food Technology and Management (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,24274,27642
"National Institute of Food Technology Entrepreneurship and Management, Kundli","Food Technology and Management (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,10023,13070
"National Institute of Food Technology Entrepreneurship and Management, Kundli","Food Technology and Management (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,4463,6368
"National Institute of Food Technology Entrepreneurship and Management, Thanjavur","Food Technology (4 Years, Bachelor of Technology) ",AI ,OPEN ,Gender-Neutral ,8890,71105
"National Institute of Food Technology Entrepreneurship and Management, Thanjavur","Food Technology (4 Years, Bachelor of Technology) ",AI ,OPEN (PwD) ,Gender-Neutral ,697,2192
"National Institute of Food Technology Entrepreneurship and Management, Thanjavur","Food Technology (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,11835,12930
"National Institute of Food Technology Entrepreneurship and Management, Thanjavur","Food Technology (4 Years, Bachelor of Technology) ",AI ,OBC-NCL ,Gender-Neutral ,22069,24949
"National Institute of Food Technology Entrepreneurship and Management, Thanjavur","Food Technology (4 Years, Bachelor of Technology) ",AI ,OBC-NCL (PwD) ,Gender-Neutral ,996,996
"National Institute of Food Technology Entrepreneurship and Management, Thanjavur","Food Technology (4 Years, Bachelor of Technology) ",AI ,SC ,Gender-Neutral ,5107,12216
"National Institute of Food Technology Entrepreneurship and Management, Thanjavur","Food Technology (4 Years, Bachelor of Technology) ",AI ,ST ,Gender-Neutral ,941,5864
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh ","Agricultural Engineering (4 Years, Bachelor of Technology) ",AI ,EWS ,Gender-Neutral ,12242,12242
